,date,id_producto,demanda
82,2022-12-01,83,359.2788271849697
83,2022-12-01,84,434.3023101796209
84,2022-12-01,85,524.5313731588924
85,2022-12-01,86,378.0054815273454
86,2022-12-01,87,534.0571083605721
87,2022-12-01,88,291.8919700496938
88,2022-12-01,89,290.55545668273066
89,2022-12-01,90,558.0102012733826
90,2022-12-01,91,365.25503124380725
91,2022-12-01,92,215.51812088154313
92,2022-12-01,93,107.03490422836168
93,2022-12-01,94,445.8561955005646
94,2022-12-01,95,371.98721684466204
95,2022-12-01,96,161.2576668773565
96,2022-12-01,97,471.6647346530374
97,2022-12-01,98,454.3360473622381
98,2022-12-01,99,430.7266640965556
99,2022-12-01,100,173.8931266274851
100,2022-12-01,101,671.9371711147107
101,2022-12-01,102,376.6915156173857
102,2022-12-01,103,165.92808092292236
103,2022-12-01,104,211.1666053145802
104,2022-12-01,105,276.73062864566987
105,2022-12-01,106,516.9899256089268
106,2022-12-01,107,433.85609241997577
107,2022-12-01,108,389.74473033066374
108,2022-12-01,109,192.8382601161704
109,2022-12-01,110,256.86768656119443
110,2022-12-01,111,421.1345440509433
111,2022-12-01,112,282.2552710344737
112,2022-12-01,113,145.59587925750222
113,2022-12-01,114,443.42466541802264
114,2022-12-01,115,465.71146968916423
115,2022-12-01,116,177.51652408383617
116,2022-12-01,117,448.95068621729865
117,2022-12-01,118,456.5172001126832
118,2022-12-01,119,571.5453797186676
119,2022-12-01,120,319.2476653009055
120,2022-12-01,121,469.7349348293776
121,2022-12-01,122,423.8642689147057
122,2022-12-01,123,299.92738586451947
123,2022-12-01,124,620.5011853200815
124,2022-12-01,125,316.7208252199255
125,2022-12-01,126,236.58593725773446
126,2022-12-01,127,525.9193226975642
127,2022-12-01,128,257.5015671764288
128,2022-12-01,129,499.60878666543454
129,2022-12-01,130,438.5185205796299
130,2022-12-01,131,180.83071398599552
131,2022-12-01,132,442.5378965944294
132,2022-12-01,133,177.60670786246394
133,2022-12-01,134,485.50803722525256
134,2022-12-01,135,464.4698597350182
135,2022-12-02,1,293.5519533964964
136,2022-12-02,2,428.72192001368626
137,2022-12-02,3,579.7826211231243
138,2022-12-02,4,258.70740843610315
139,2022-12-02,5,210.25413228014642
140,2022-12-02,6,109.68904255457548
141,2022-12-02,7,322.4662879720747
142,2022-12-02,8,171.4309554057256
143,2022-12-02,9,452.23332812299327
144,2022-12-02,10,299.63447981817467
145,2022-12-02,11,267.75380754292587
146,2022-12-02,12,412.5193345788523
147,2022-12-02,13,513.0845950874375
148,2022-12-02,14,422.22912380867115
149,2022-12-02,15,490.96690900603994
150,2022-12-02,16,345.75900925854717
151,2022-12-02,17,128.51723576153947
152,2022-12-02,18,98.50698016710541
153,2022-12-02,19,403.02671046887576
154,2022-12-02,20,710.1466132728222
155,2022-12-02,21,296.402020505084
156,2022-12-02,22,266.44313281809104
157,2022-12-02,23,426.76045918321165
158,2022-12-02,24,341.2988025161669
159,2022-12-02,25,250.13574696520502
160,2022-12-02,26,288.5890847126468
161,2022-12-02,27,417.00361796500533
162,2022-12-02,28,286.99981921945823
163,2022-12-02,29,141.4105350255397
164,2022-12-02,30,369.7782534235396
165,2022-12-02,31,385.74286132153634
166,2022-12-02,32,172.02390216788828
167,2022-12-02,33,489.7308488267938
168,2022-12-02,34,282.0066750199351
169,2022-12-02,35,379.1661947898176
170,2022-12-02,36,587.9526131955847
171,2022-12-02,37,347.1617724942064
172,2022-12-02,38,450.4194151941249
173,2022-12-02,39,535.0039547189028
174,2022-12-02,40,649.9697128659411
175,2022-12-02,41,531.0682626349064
176,2022-12-02,42,819.7021525508155
177,2022-12-02,43,522.5401156385017
178,2022-12-02,44,352.1660552771102
179,2022-12-02,45,644.5509854486938
180,2022-12-02,46,483.9399518891462
181,2022-12-02,47,254.35464754254483
182,2022-12-02,48,154.176626970466
183,2022-12-02,49,552.666981558443
184,2022-12-02,50,398.781355160065
185,2022-12-02,51,380.5988717296607
186,2022-12-02,52,304.85815698941065
187,2022-12-02,53,476.2338251799613
188,2022-12-02,54,596.5179768371693
189,2022-12-02,55,645.1482638421642
190,2022-12-02,56,231.85397774546638
191,2022-12-02,57,280.4455638673228
192,2022-12-02,58,108.43511173475983
193,2022-12-02,59,224.54444600084955
194,2022-12-02,60,248.8526583224668
195,2022-12-02,61,190.7150621920957
196,2022-12-02,62,506.6406320179942
197,2022-12-02,63,325.641766598834
198,2022-12-02,64,449.8545925673445
199,2022-12-02,65,413.3430769618228
200,2022-12-02,66,456.0483932081336
201,2022-12-02,67,396.83277086786825
202,2022-12-02,68,295.39924762564283
203,2022-12-02,69,481.3499082974215
204,2022-12-02,70,259.55279704215377
205,2022-12-02,71,131.5779041651369
206,2022-12-02,72,325.2598839928162
207,2022-12-02,73,576.0666404023925
208,2022-12-02,74,484.47845525557045
209,2022-12-02,75,525.8615946592929
210,2022-12-02,76,664.9084651899377
211,2022-12-02,77,184.69109487105763
212,2022-12-02,78,387.30627047341136
213,2022-12-02,79,574.7070003034698
214,2022-12-02,80,133.02125489902593
215,2022-12-02,81,232.61735140602852
216,2022-12-02,82,558.5306651096073
217,2022-12-02,83,366.6184749983188
218,2022-12-02,84,447.0968116576462
219,2022-12-02,85,535.6402056916052
220,2022-12-02,86,388.7737168998449
221,2022-12-02,87,545.4322677975817
222,2022-12-02,88,300.2436410297162
223,2022-12-02,89,302.46922085607207
224,2022-12-02,90,572.0949802249872
225,2022-12-02,91,377.6606167062075
226,2022-12-02,92,221.6027935705499
227,2022-12-02,93,115.23548458643583
228,2022-12-02,94,465.62531478269943
229,2022-12-02,95,379.7197656734518
230,2022-12-02,96,169.63036065400976
231,2022-12-02,97,477.41359191235665
232,2022-12-02,98,467.06659925530244
233,2022-12-02,99,446.61238583057843
234,2022-12-02,100,183.55604141635942
235,2022-12-02,101,700.5929023353222
236,2022-12-02,102,388.7035769098677
237,2022-12-02,103,174.24436677110882
238,2022-12-02,104,223.9561343272164
239,2022-12-02,105,290.4668415494764
240,2022-12-02,106,541.6730616146945
241,2022-12-02,107,444.7390643569872
242,2022-12-02,108,396.51504466238316
243,2022-12-02,109,210.295675270607
244,2022-12-02,110,262.67426781953714
245,2022-12-02,111,435.2337177701795
246,2022-12-02,112,299.0213461475944
247,2022-12-02,113,154.53440707956563
248,2022-12-02,114,458.70979799956535
249,2022-12-02,115,478.6500631272886
250,2022-12-02,116,185.5070195267492
251,2022-12-02,117,454.2779744115071
252,2022-12-02,118,465.0733331365848
253,2022-12-02,119,585.6311409623179
254,2022-12-02,120,333.9213076253093
255,2022-12-02,121,484.87466962492385
256,2022-12-02,122,434.608736823395
257,2022-12-02,123,307.2717707727645
258,2022-12-02,124,639.6918659973255
259,2022-12-02,125,324.8692338708445
260,2022-12-02,126,243.00360250045216
261,2022-12-02,127,546.836279172798
262,2022-12-02,128,264.640790036334
263,2022-12-02,129,514.6882307704166
264,2022-12-02,130,460.2873346859835
265,2022-12-02,131,189.2043957692442
266,2022-12-02,132,459.0471197521422
267,2022-12-02,133,186.21584801973242
268,2022-12-02,134,500.5623653634341
269,2022-12-02,135,476.51310999234033
270,2022-12-03,1,310.3030648238257
271,2022-12-03,2,435.81469401694835
272,2022-12-03,3,592.2165823831895
273,2022-12-03,4,262.7439202309072
274,2022-12-03,5,224.51390683367046
275,2022-12-03,6,117.16719253440007
276,2022-12-03,7,334.54925130733886
277,2022-12-03,8,179.61759766460293
278,2022-12-03,9,465.5263096675101
279,2022-12-03,10,305.7266816168469
280,2022-12-03,11,273.772378054977
281,2022-12-03,12,422.6545585332881
282,2022-12-03,13,523.731111279147
283,2022-12-03,14,435.4029379740098
284,2022-12-03,15,499.21142861334397
285,2022-12-03,16,356.8859286683312
286,2022-12-03,17,142.01442944347966
287,2022-12-03,18,105.54984267134407
288,2022-12-03,19,408.99201254830973
289,2022-12-03,20,731.159268920874
290,2022-12-03,21,302.24070515287735
291,2022-12-03,22,273.0338163672516
292,2022-12-03,23,438.4565664393742
293,2022-12-03,24,354.6271119207652
294,2022-12-03,25,264.391355869315
295,2022-12-03,26,296.3693739747016
296,2022-12-03,27,427.1010916752987
297,2022-12-03,28,295.39711287604064
298,2022-12-03,29,157.843924132316
299,2022-12-03,30,381.66743013770633
300,2022-12-03,31,390.5890227759703
301,2022-12-03,32,179.25138076099594
302,2022-12-03,33,490.9272116958166
303,2022-12-03,34,296.3122183112539
304,2022-12-03,35,385.0580410587047
305,2022-12-03,36,611.6985261886314
306,2022-12-03,37,357.8782152194201
307,2022-12-03,38,462.87429625399477
308,2022-12-03,39,550.8419076781904
309,2022-12-03,40,664.2789793017912
310,2022-12-03,41,535.3159560703355
311,2022-12-03,42,842.843389201513
312,2022-12-03,43,533.7553566827794
313,2022-12-03,44,359.1049901690442
314,2022-12-03,45,658.2605204392314
315,2022-12-03,46,502.41146126569424
316,2022-12-03,47,268.2281839979262
317,2022-12-03,48,175.60183455368153
318,2022-12-03,49,565.7728601001911
319,2022-12-03,50,410.7909694963057
320,2022-12-03,51,377.79735483699756
321,2022-12-03,52,318.3704873901045
322,2022-12-03,53,487.4908410252922
323,2022-12-03,54,608.582034532785
324,2022-12-03,55,665.7880661666898
325,2022-12-03,56,242.30676385446915
326,2022-12-03,57,296.82371328978866
327,2022-12-03,58,110.30464973348555
328,2022-12-03,59,238.44747769548687
329,2022-12-03,60,256.35871662748673
330,2022-12-03,61,198.83143391264295
331,2022-12-03,62,518.7155844889969
332,2022-12-03,63,334.1232124770961
333,2022-12-03,64,462.34910070241335
334,2022-12-03,65,426.6485134416182
335,2022-12-03,66,465.89089255319254
336,2022-12-03,67,410.9892815664118
337,2022-12-03,68,301.40228469042836
338,2022-12-03,69,486.5382450433974
339,2022-12-03,70,266.6546881718807
340,2022-12-03,71,139.16740897284237
341,2022-12-03,72,337.7978342163681
342,2022-12-03,73,595.5227994371437
343,2022-12-03,74,502.14687262237226
344,2022-12-03,75,539.293907970143
345,2022-12-03,76,683.4519044981337
346,2022-12-03,77,192.00375565410488
347,2022-12-03,78,395.4168057071422
348,2022-12-03,79,593.2537746038654
349,2022-12-03,80,140.46399685883281
350,2022-12-03,81,240.65461393468124
351,2022-12-03,82,579.0358356435429
352,2022-12-03,83,380.7274815918247
353,2022-12-03,84,460.25883077904314
354,2022-12-03,85,547.1342560630021
355,2022-12-03,86,391.6140311848833
356,2022-12-03,87,557.11607646976
357,2022-12-03,88,308.6333052917637
358,2022-12-03,89,314.7242575555904
359,2022-12-03,90,578.1027444611975
360,2022-12-03,91,390.60356539303416
361,2022-12-03,92,227.97053095271824
362,2022-12-03,93,122.99437911887273
363,2022-12-03,94,481.69249008407155
364,2022-12-03,95,387.94130483421236
365,2022-12-03,96,177.40655293119764
366,2022-12-03,97,483.8911010230406
367,2022-12-03,98,480.2061879567775
368,2022-12-03,99,462.13009882040774
369,2022-12-03,100,190.54977933073698
370,2022-12-03,101,724.1245093993896
371,2022-12-03,102,400.98142549903446
372,2022-12-03,103,182.25237820112872
373,2022-12-03,104,228.29467096332903
374,2022-12-03,105,303.9196168964593
375,2022-12-03,106,562.2083307881369
376,2022-12-03,107,456.2726960272105
377,2022-12-03,108,403.56373226064375
378,2022-12-03,109,226.95351734979178
379,2022-12-03,110,268.9619347061
380,2022-12-03,111,449.90061970407646
381,2022-12-03,112,321.37212898715757
382,2022-12-03,113,162.75547316656795
383,2022-12-03,114,474.81816721861674
384,2022-12-03,115,492.1212062928955
385,2022-12-03,116,193.18266401340972
386,2022-12-03,117,466.36438273841145
387,2022-12-03,118,465.59823225954665
388,2022-12-03,119,599.4787679938711
389,2022-12-03,120,339.62162252069925
390,2022-12-03,121,499.9504575659214
391,2022-12-03,122,445.85271090084666
392,2022-12-03,123,314.9392212896985
393,2022-12-03,124,658.7362398550506
394,2022-12-03,125,332.905275696374
395,2022-12-03,126,249.9387226951205
396,2022-12-03,127,567.575854955596
397,2022-12-03,128,272.15582050932267
398,2022-12-03,129,530.2564388566573
399,2022-12-03,130,477.8941675801291
400,2022-12-03,131,197.3991213716274
401,2022-12-03,132,475.52984810205476
402,2022-12-03,133,194.30924000395154
403,2022-12-03,134,516.1824838500654
404,2022-12-03,135,489.0023080688154
405,2022-12-04,1,312.1990339791066
406,2022-12-04,2,439.6551091799413
407,2022-12-04,3,596.0570267715832
408,2022-12-04,4,272.8709049532574
409,2022-12-04,5,229.27510470106265
410,2022-12-04,6,120.05909085168989
411,2022-12-04,7,338.01718287834433
412,2022-12-04,8,183.18282438155094
413,2022-12-04,9,465.41792243851364
414,2022-12-04,10,307.91408927251564
415,2022-12-04,11,275.8179476369153
416,2022-12-04,12,428.35143426756827
417,2022-12-04,13,526.2352824741777
418,2022-12-04,14,439.7421616592785
419,2022-12-04,15,513.5624428767098
420,2022-12-04,16,358.73326172565635
421,2022-12-04,17,146.12458246529624
422,2022-12-04,18,108.26409816636826
423,2022-12-04,19,411.2046963880605
424,2022-12-04,20,735.6255363807015
425,2022-12-04,21,304.35120088227654
426,2022-12-04,22,275.65920467477576
427,2022-12-04,23,442.2060684449518
428,2022-12-04,24,359.45840103571595
429,2022-12-04,25,269.29033297254705
430,2022-12-04,26,300.204768996093
431,2022-12-04,27,433.10872790762755
432,2022-12-04,28,299.4445440302445
433,2022-12-04,29,159.1671393813469
434,2022-12-04,30,384.91746620090476
435,2022-12-04,31,392.14994269970543
436,2022-12-04,32,182.24701595572535
437,2022-12-04,33,498.77212244355746
438,2022-12-04,34,301.36508030218306
439,2022-12-04,35,387.2250095664242
440,2022-12-04,36,613.4152265574396
441,2022-12-04,37,359.15930987342495
442,2022-12-04,38,466.6685675466854
443,2022-12-04,39,558.1725864415805
444,2022-12-04,40,669.3595359948688
445,2022-12-04,41,546.1188135954201
446,2022-12-04,42,855.8813433555245
447,2022-12-04,43,540.3197861279989
448,2022-12-04,44,362.0282147802793
449,2022-12-04,45,663.3676579428559
450,2022-12-04,46,506.5789071665806
451,2022-12-04,47,272.88688094979284
452,2022-12-04,48,175.03550649400879
453,2022-12-04,49,562.5004786451993
454,2022-12-04,50,414.2209219413364
455,2022-12-04,51,386.3041626288725
456,2022-12-04,52,322.73087501579926
457,2022-12-04,53,489.37149927792984
458,2022-12-04,54,612.0098812649251
459,2022-12-04,55,677.2211619222637
460,2022-12-04,56,242.81621391618884
461,2022-12-04,57,296.8579815430769
462,2022-12-04,58,117.168083976818
463,2022-12-04,59,242.928631007215
464,2022-12-04,60,259.631336990675
465,2022-12-04,61,202.43064576753042
466,2022-12-04,62,522.2829881059063
467,2022-12-04,63,338.60818940766717
468,2022-12-04,64,466.4389042216628
469,2022-12-04,65,431.2862753348911
470,2022-12-04,66,471.57543918591205
471,2022-12-04,67,416.0351702907394
472,2022-12-04,68,303.7517025389682
473,2022-12-04,69,498.05265042004453
474,2022-12-04,70,269.57035205313537
475,2022-12-04,71,142.13132495980992
476,2022-12-04,72,333.78371617520884
477,2022-12-04,73,601.2105395274832
478,2022-12-04,74,503.8720206974342
479,2022-12-04,75,544.4362017237675
480,2022-12-04,76,687.7575950279227
481,2022-12-04,77,195.27591825362126
482,2022-12-04,78,399.4575229941586
483,2022-12-04,79,595.6877849836148
484,2022-12-04,80,143.42841257114034
485,2022-12-04,81,244.12338603126793
486,2022-12-04,82,583.1259114639417
487,2022-12-04,83,378.6325598536298
488,2022-12-04,84,464.8953872279801
489,2022-12-04,85,550.2043757443591
490,2022-12-04,86,401.06853055567103
491,2022-12-04,87,560.3675926354938
492,2022-12-04,88,312.6983069415767
493,2022-12-04,89,318.42465677796486
494,2022-12-04,90,590.6045155605009
495,2022-12-04,91,395.09127235466644
496,2022-12-04,92,230.34424079344555
497,2022-12-04,93,126.07129406824262
498,2022-12-04,94,482.1114095214382
499,2022-12-04,95,387.49769856048283
500,2022-12-04,96,180.44181520112417
501,2022-12-04,97,486.8476813471664
502,2022-12-04,98,484.88824611469886
503,2022-12-04,99,463.64501786582537
504,2022-12-04,100,195.2892952653676
505,2022-12-04,101,730.5918144568734
506,2022-12-04,102,404.6707926169204
507,2022-12-04,103,185.76419534166072
508,2022-12-04,104,238.64384654261286
509,2022-12-04,105,308.2258892267439
510,2022-12-04,106,566.5602794003082
511,2022-12-04,107,459.53388626520814
512,2022-12-04,108,401.8877956646486
513,2022-12-04,109,229.06198040155707
514,2022-12-04,110,271.4185226596203
515,2022-12-04,111,456.16179468328687
516,2022-12-04,112,321.83178664525826
517,2022-12-04,113,166.15338726144566
518,2022-12-04,114,482.5460322613019
519,2022-12-04,115,492.40815902972304
520,2022-12-04,116,196.37041499183235
521,2022-12-04,117,462.4358733537322
522,2022-12-04,118,477.1337418336518
523,2022-12-04,119,604.4296554974956
524,2022-12-04,120,350.7624145398024
525,2022-12-04,121,501.3268420654442
526,2022-12-04,122,448.7685031896274
527,2022-12-04,123,318.56258017827736
528,2022-12-04,124,668.6652157375813
529,2022-12-04,125,336.6239104638573
530,2022-12-04,126,253.00235105391423
531,2022-12-04,127,574.2945703877324
532,2022-12-04,128,275.67200166352654
533,2022-12-04,129,537.3965048270786
534,2022-12-04,130,479.46395066495666
535,2022-12-04,131,201.04315591938595
536,2022-12-04,132,483.01454908224173
537,2022-12-04,133,197.67428666718862
538,2022-12-04,134,523.3859348302524
539,2022-12-04,135,493.12769508415863
540,2022-12-05,1,269.91682639875785
541,2022-12-05,2,414.91969035460374
542,2022-12-05,3,558.7407279245292
543,2022-12-05,4,231.33586413552823
544,2022-12-05,5,192.07693939893053
545,2022-12-05,6,93.3529841601414
546,2022-12-05,7,300.26838891410284
547,2022-12-05,8,157.07957718707277
548,2022-12-05,9,422.5199769431258
549,2022-12-05,10,281.09187082559606
550,2022-12-05,11,248.81832287896052
551,2022-12-05,12,404.5983152469182
552,2022-12-05,13,487.95349900798305
553,2022-12-05,14,402.65094520968546
554,2022-12-05,15,476.1762668050708
555,2022-12-05,16,329.3940099726881
556,2022-12-05,17,108.31531792000007
557,2022-12-05,18,81.61711165304243
558,2022-12-05,19,384.5688564201448
559,2022-12-05,20,701.2719544323902
560,2022-12-05,21,277.5988905774468
561,2022-12-05,22,249.24180953107881
562,2022-12-05,23,405.3331442316869
563,2022-12-05,24,323.07635206659165
564,2022-12-05,25,232.32400971143053
565,2022-12-05,26,274.91832478013043
566,2022-12-05,27,409.88127417018063
567,2022-12-05,28,274.1154057224851
568,2022-12-05,29,116.20273804489463
569,2022-12-05,30,346.9118668167414
570,2022-12-05,31,365.29608515366476
571,2022-12-05,32,155.9742207265792
572,2022-12-05,33,455.6261502293439
573,2022-12-05,34,264.5726462012228
574,2022-12-05,35,360.5779086121804
575,2022-12-05,36,574.2631247918491
576,2022-12-05,37,329.2767231595192
577,2022-12-05,38,429.20674562834233
578,2022-12-05,39,524.3362985808546
579,2022-12-05,40,632.8262571673461
580,2022-12-05,41,505.7337971917534
581,2022-12-05,42,826.0451775651111
582,2022-12-05,43,517.2476668632082
583,2022-12-05,44,335.85236626744177
584,2022-12-05,45,627.2812174942394
585,2022-12-05,46,467.08222204716935
586,2022-12-05,47,235.77076215644976
587,2022-12-05,48,130.30282879833814
588,2022-12-05,49,528.3934655171417
589,2022-12-05,50,376.46288115092307
590,2022-12-05,51,355.8360705584457
591,2022-12-05,52,285.38984167167496
592,2022-12-05,53,460.05875204156314
593,2022-12-05,54,574.3725374959961
594,2022-12-05,55,646.542375282241
595,2022-12-05,56,211.5244665882694
596,2022-12-05,57,258.3765462012109
597,2022-12-05,58,82.09855842334056
598,2022-12-05,59,205.4976089545946
599,2022-12-05,60,233.59043720830616
600,2022-12-05,61,176.41358021367725
601,2022-12-05,62,484.75691142682103
602,2022-12-05,63,313.9851363049859
603,2022-12-05,64,429.5169535191401
604,2022-12-05,65,394.6244564683059
605,2022-12-05,66,447.9650203605745
606,2022-12-05,67,379.4098504475917
607,2022-12-05,68,277.2939326394119
608,2022-12-05,69,458.0913858474289
609,2022-12-05,70,243.22940344264154
610,2022-12-05,71,115.49516646467256
611,2022-12-05,72,301.71849113543635
612,2022-12-05,73,563.5329767225251
613,2022-12-05,74,467.34645693759944
614,2022-12-05,75,508.58633354077597
615,2022-12-05,76,648.4499968225739
616,2022-12-05,77,169.2184779439087
617,2022-12-05,78,374.33829984753197
618,2022-12-05,79,559.7182667560066
619,2022-12-05,80,116.84830151557819
620,2022-12-05,81,217.99989042370382
621,2022-12-05,82,555.8080829061967
622,2022-12-05,83,345.5841557343613
623,2022-12-05,84,428.3521749287777
624,2022-12-05,85,512.251327629727
625,2022-12-05,86,359.3683896402856
626,2022-12-05,87,522.6217283587523
627,2022-12-05,88,287.3417562192665
628,2022-12-05,89,280.93477394653587
629,2022-12-05,90,551.8356795767561
630,2022-12-05,91,358.41894018241715
631,2022-12-05,92,203.63087091830332
632,2022-12-05,93,99.47551414366191
633,2022-12-05,94,444.5541990330878
634,2022-12-05,95,356.4165339657177
635,2022-12-05,96,153.80481175054248
636,2022-12-05,97,461.1565435276882
637,2022-12-05,98,448.4680654317074
638,2022-12-05,99,421.7831899241485
639,2022-12-05,100,158.00776013733613
640,2022-12-05,101,697.8438538464527
641,2022-12-05,102,367.150300654632
642,2022-12-05,103,159.78640591085443
643,2022-12-05,104,197.24060351541104
644,2022-12-05,105,270.83215965459226
645,2022-12-05,106,532.4122028230906
646,2022-12-05,107,421.8490876622948
647,2022-12-05,108,369.5868434722272
648,2022-12-05,109,187.24869066788798
649,2022-12-05,110,244.9062941418999
650,2022-12-05,111,421.30139793584226
651,2022-12-05,112,278.29269720642355
652,2022-12-05,113,139.8242527683835
653,2022-12-05,114,449.0314607091698
654,2022-12-05,115,450.0327507657805
655,2022-12-05,116,170.08721326854558
656,2022-12-05,117,427.88290685653396
657,2022-12-05,118,449.3800357495495
658,2022-12-05,119,568.0296469336447
659,2022-12-05,120,309.63400328444754
660,2022-12-05,121,459.5915247438845
661,2022-12-05,122,410.7508188445265
662,2022-12-05,123,293.00224069864294
663,2022-12-05,124,636.7735995077148
664,2022-12-05,125,310.99438763461353
665,2022-12-05,126,227.02527115679933
666,2022-12-05,127,537.4032014304305
667,2022-12-05,128,250.03771809209522
668,2022-12-05,129,503.3964291245559
669,2022-12-05,130,442.7672901033641
670,2022-12-05,131,175.0736405669488
671,2022-12-05,132,448.85950511800024
672,2022-12-05,133,171.35418537725147
673,2022-12-05,134,489.4130197722609
674,2022-12-05,135,456.2730356414015
675,2022-12-06,1,284.0787196703043
676,2022-12-06,2,429.50083612031654
677,2022-12-06,3,572.1740345213841
678,2022-12-06,4,250.01957540271925
679,2022-12-06,5,204.9927289059435
680,2022-12-06,6,105.25282880891083
681,2022-12-06,7,313.2068529816627
682,2022-12-06,8,169.51021407217033
683,2022-12-06,9,437.2337424680902
684,2022-12-06,10,293.33495049023463
685,2022-12-06,11,260.8678676925249
686,2022-12-06,12,419.560122023375
687,2022-12-06,13,500.7164564837442
688,2022-12-06,14,416.058037206931
689,2022-12-06,15,498.87828861914045
690,2022-12-06,16,345.49720707373694
691,2022-12-06,17,120.6233307851655
692,2022-12-06,18,93.76535031426303
693,2022-12-06,19,397.12950963214666
694,2022-12-06,20,715.5684734232966
695,2022-12-06,21,290.01147250038616
696,2022-12-06,22,261.8649627430807
697,2022-12-06,23,419.63360781096367
698,2022-12-06,24,337.32110580700305
699,2022-12-06,25,245.52896852996693
700,2022-12-06,26,288.5569046278745
701,2022-12-06,27,425.4811424700731
702,2022-12-06,28,287.5589782460104
703,2022-12-06,29,129.66410412527895
704,2022-12-06,30,359.5468488286317
705,2022-12-06,31,378.0225098500416
706,2022-12-06,32,168.57318112852428
707,2022-12-06,33,473.38102848872245
708,2022-12-06,34,277.9333438503238
709,2022-12-06,35,373.1619077714479
710,2022-12-06,36,590.4144282723885
711,2022-12-06,37,344.97318197931804
712,2022-12-06,38,442.38996067246285
713,2022-12-06,39,541.1496405781002
714,2022-12-06,40,646.7594722114666
715,2022-12-06,41,525.9790013788663
716,2022-12-06,42,845.3077383123566
717,2022-12-06,43,532.729920417007
718,2022-12-06,44,348.6626685272952
719,2022-12-06,45,641.8825233586724
720,2022-12-06,46,484.4369635242822
721,2022-12-06,47,248.87425002771872
722,2022-12-06,48,143.15152198549387
723,2022-12-06,49,541.3226608370244
724,2022-12-06,50,389.4118737829342
725,2022-12-06,51,374.3630860823853
726,2022-12-06,52,298.3420386493892
727,2022-12-06,53,476.2366103974948
728,2022-12-06,54,587.6647613291791
729,2022-12-06,55,665.542118646674
730,2022-12-06,56,225.19680126256046
731,2022-12-06,57,268.88081360520323
732,2022-12-06,58,101.83101303896748
733,2022-12-06,59,218.2073514035021
734,2022-12-06,60,246.35752657753457
735,2022-12-06,61,188.95251253944863
736,2022-12-06,62,498.0282612365629
